OBJECTID,X,Y
3983,310122.3438,2780948.75
3984,310121.5312,2780946
3985,310123.125,2780936
3986,310132.9063,2780900
3987,310144.2187,2780868.75
3988,310155.1875,2780838.25
3989,310157.5313,2780829.25
3990,310157.9375,2780821.5
3991,310156,2780805
3992,310141.9062,2780751.5
3993,310134.7813,2780725
3994,310130.8437,2780705.75
3995,310128.5313,2780682
3996,310128.5313,2780656.5
3997,310128.5313,2780635.75
3998,310130.4375,2780621.25
3999,310133.5625,2780609.5
4000,310137.0938,2780604
4001,310141.0313,2780601.5
4002,310150.4062,2780598.75
4003,310193.0625,2780590.75
4004,310273.2813,2780578.25
4005,310301.0312,2780575.25
4006,310315.4688,2780574
4007,310322.5312,2780575.5
4008,310335.8124,2780578.25
4009,310344.0625,2780578.75
4010,310356.5937,2780576
4011,310411.3438,2780560.75
4012,310451.1875,2780547.75
4013,310458.2501,2780545
4014,310459.6563,2780541.75
4015,310455.4063,2780528.75
4016,310453.5938,2780523.25
4017,310448.9062,2780506.25
4018,310442.2813,2780482
4019,310429.6875,2780431
4020,310421.8438,2780422.25
4021,310408.0625,2780408.5
4022,310383.0625,2780377
4023,310350.5937,2780340.75
4024,310318.9376,2780301.75
4025,310301.6876,2780284.75
4026,310291.5312,2780276.25
4027,310280.0624,2780266
4028,310270.6876,2780257
4029,310255.0625,2780236.75
4030,310242.5625,2780220.75
4031,310238.2188,2780214.5
4032,310226.5312,2780202.25
4033,310208.5,2780188
4034,310187.8124,2780173.75
4035,310174.8749,2780163
4036,310161.9688,2780147
4037,310143.9688,2780121
4038,310133.8437,2780104.75
4039,310133.4375,2780102
4040,310134.9687,2780096
4041,310135.375,2780090.5
4042,310134.9687,2780084.75
4043,310131.4376,2780079.75
4044,310118.5313,2780066.25
4045,310104.8437,2780056.25
4046,310095.4687,2780050.75
4047,310088.8124,2780048.75
4048,310081.0312,2780048.25
4049,310063,2780050
4050,310054.0001,2780049.5
4051,310050.875,2780047.5
4052,310041.5,2780035.5
4053,310033.7188,2780025.5
4054,310029.7812,2780022
4055,310025.0624,2780021
4056,310020.4062,2780021
4057,310016.4688,2780021.75
4058,310012.1563,2780023.75
4059,309992.2813,2780047.5
4060,309964.4688,2780079.25
4061,309947.6249,2780096.5
4062,309939.4375,2780096.75
4063,309926.125,2780094.5
4064,309920.6875,2780092.5
4065,309913.2188,2780087.75
4066,309908.5,2780084
4067,309901.9063,2780080
4068,309895.6563,2780077.25
4069,309888.2188,2780076
4070,309873.3126,2780077.25
4071,309858.0625,2780079.25
4072,309852.2187,2780078.5
4073,309847.9062,2780077.25
4074,309844.7812,2780074.5
4075,309837,2780050.25
4076,309822.4687,2779996.75
4077,309810.4375,2779951
4078,309792.8126,2779897.75
4079,309790.0937,2779884.5
4080,309790.0937,2779844.5
4081,309790.0313,2779843.5
4082,309789.2813,2779808
4083,309788.0313,2779787.75
4084,309788.875,2779783
4085,309791.5626,2779775.5
4086,309791.9687,2779771.25
4087,309790.4688,2779764
4088,309785.5625,2779753.5
4089,309773.875,2779725
4090,309763.375,2779696.75
4091,309757.375,2779677.5
4092,309756.125,2779664.25
4093,309752.1563,2779627.75
4094,309748.9374,2779610
4095,309741.75,2779598
4096,309732.0937,2779579.75
4097,309723.2187,2779567.25
4098,309717.5938,2779561.25
4099,309708.7499,2779552
4100,309704.7187,2779545.75
4101,309699.0937,2779532
4102,309690.2188,2779511
4103,309681.3751,2779488
4104,309673.3126,2779471.25
4105,309665.2812,2779457.5
4106,309658.0313,2779449
4107,309653.5938,2779446.25
4108,309647.9687,2779446.25
4109,309638.3125,2779447.5
4110,309628.6562,2779451
4111,309621.4063,2779455
4112,309614.9687,2779455.5
4113,309608.5313,2779454.25
4114,309595.25,2779448.75
4115,309582.3751,2779440.25
4116,309567.4687,2779427.25
4117,309561.8437,2779420.5
4118,309558.625,2779410.5
4119,309555.8124,2779390.75
4120,309553.0312,2779368.5
4121,309547.0001,2779350.5
4122,309533.3125,2779317.5
4123,309513.25,2779268.75
4124,309506.8749,2779243.5
4125,309494,2779201.25
4126,309484.7813,2779174.75
4127,309477.0937,2779153.75
4128,309466.2813,2779129.75
4129,309453.3437,2779111.75
4130,309442.125,2779094.75
4131,309427.1875,2779063.25
4132,309415.5625,2779036.5
4133,309412.8124,2779028.75
4134,309412,2779022.25
4135,309413.2187,2779012.25
4136,309415.2187,2779004.25
4137,309418.4375,2778997.75
4138,309422.875,2778993
4139,309424.5313,2778990.25
4140,309424.5313,2778985
4141,309422.0624,2778978
4142,309415.2187,2778967.75
4143,309399.1251,2778950
4144,309393.0938,2778944
4145,309383.0312,2778931
4146,309374.625,2778924.25
4147,309369.3437,2778919.25
4148,309364.9062,2778914
4149,309355.2499,2778892.5
4150,309348.8125,2778878.75
4151,309336.7813,2778859.5
4152,309313.4375,2778831.25
4153,309300.1563,2778800.75
4154,309285.625,2778779.25
4155,309276.375,2778769
4156,309269.1251,2778763.75
4157,309252.625,2778759.75
4158,309241.75,2778759.25
4159,309234.9062,2778759.75
